TRANSACTION_ID,ITEM_ID,CONTRACT_ID,SALE_REGISTRATION_DATE,ITEM,LOCALITY,NEIGHBORHOOD,SUBCATEGORY,MERCHANT_NAME,BRANCH_MERCHANT,SELLER_NAME,CANAL_CONSOLIDADO,LINEA_NEGOCIO,NUMBER_OF_INSTALLMENTS,TOTAL_VALUE,CURRENT_STATUS
TRX-624829,ITM-159139,CTR-46575,2025-06-11T16:10:18.000Z,SOAT,Municipio_19,Barrio_48,ESTRATO 4,Aliado_155,Sucursal_310,Vendedor_208,Fdv Externa,Movilidad,25,7697.9,ENTREGADO
TRX-249632,ITM-240983,CTR-75157,2025-06-11T16:08:59.000Z,MATERIALES VARIOS,Municipio_10,Barrio_489,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,11,77.4,ENTREGADO
TRX-249632,ITM-885039,CTR-75157,2025-06-11T16:08:59.000Z,PUERTAS,Municipio_10,Barrio_489,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,11,358.8,ENTREGADO
TRX-297491,ITM-778034,CTR-58641,2025-06-11T16:08:14.000Z,CELULAR,Municipio_30,Barrio_31,ESTRATO 1,Aliado_65,Sucursal_310,Vendedor_208,Fdv Externa,Hogar,35,1895.3,ENTREGADO
TRX-297491,ITM-221922,CTR-58641,2025-06-11T16:08:14.000Z,COMISION FIANZA,Municipio_30,Barrio_31,ESTRATO 1,Aliado_62,Sucursal_310,Vendedor_208,Fdv Externa,Hogar,35,52.6,ENTREGADO
TRX-297491,ITM-554263,CTR-58641,2025-06-11T16:08:14.000Z,IVA FIANZA,Municipio_30,Barrio_31,ESTRATO 1,Aliado_62,Sucursal_310,Vendedor_208,Fdv Externa,Hogar,35,11.0,ENTREGADO
TRX-175134,ITM-896818,CTR-94985,2025-06-11T16:07:53.000Z,TELEFONOS CELULARES,Municipio_50,Barrio_216,ESTRATO 4,Aliado_31,Sucursal_331,Vendedor_31,Centro de Experiencia,Hogar,39,2594.6,ENTREGADO
TRX-457473,ITM-554263,CTR-47729,2025-06-11T16:06:31.000Z,IVA FIANZA,Municipio_10,Barrio_470,ESTRATO 5,Aliado_62,Sucursal_310,Vendedor_208,Fdv Externa,Materiales de Construccion,35,20.4,ENTREGADO
TRX-457473,ITM-221922,CTR-47729,2025-06-11T16:06:31.000Z,COMISION FIANZA,Municipio_10,Barrio_470,ESTRATO 5,Aliado_62,Sucursal_310,Vendedor_208,Fdv Externa,Materiales de Construccion,35,97.8,ENTREGADO
TRX-457473,ITM-957268,CTR-47729,2025-06-11T16:06:31.000Z,MDC - VENTA PAP,Municipio_10,Barrio_470,ESTRATO 5,Aliado_197,Sucursal_225,Vendedor_208,Fdv Externa,Materiales de Construccion,35,3231.3,ENTREGADO
TRX-225032,ITM-716756,CTR-51277,2025-06-11T16:05:19.000Z,CERAMICA PISOS Y PAREDES,Municipio_10,Barrio_55,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,58,4335.3,ENTREGADO
TRX-225032,ITM-431229,CTR-51277,2025-06-11T16:05:19.000Z,HIERRO,Municipio_10,Barrio_55,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,58,334.5,ENTREGADO
TRX-225032,ITM-356651,CTR-51277,2025-06-11T16:05:19.000Z,TRANSPORTE,Municipio_10,Barrio_55,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,58,0.2,ENTREGADO
TRX-225032,ITM-240983,CTR-51277,2025-06-11T16:05:19.000Z,MATERIALES VARIOS,Municipio_10,Barrio_55,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,58,2057.5,ENTREGADO
TRX-225032,ITM-312442,CTR-51277,2025-06-11T16:05:19.000Z,CEMENTO,Municipio_10,Barrio_55,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,58,433.1,ENTREGADO
TRX-543129,ITM-402860,CTR-59482,2025-06-11T16:04:41.000Z,MOTOS,Municipio_10,Barrio_257,ESTRATO 5,Aliado_32,Sucursal_351,Vendedor_32,Puntos Fijos Cali,Movilidad,7,308.9,ENTREGADO
TRX-103708,ITM-749462,CTR-97453,2025-06-11T16:03:54.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_80,ESTRATO 5,Aliado_84,Sucursal_185,Vendedor_84,Grandes Superficies,Educacion,35,21.1,ENTREGADO
TRX-103708,ITM-171078,CTR-97453,2025-06-11T16:03:54.000Z,COMPUTADOR,Municipio_10,Barrio_80,ESTRATO 5,Aliado_84,Sucursal_185,Vendedor_84,Grandes Superficies,Educacion,35,1254.7,ENTREGADO
TRX-103708,ITM-778034,CTR-97453,2025-06-11T16:03:54.000Z,CELULAR,Municipio_10,Barrio_80,ESTRATO 5,Aliado_84,Sucursal_185,Vendedor_84,Grandes Superficies,Educacion,35,3192.8,ENTREGADO
TRX-564751,ITM-142215,CTR-95851,2025-06-11T15:56:16.000Z,MUEBLES HOGAR,Municipio_30,Barrio_286,ESTRATO 6,Aliado_181,Sucursal_35,Vendedor_281,Puntos Fijos Mpios,Hogar,28,1601.6,ENTREGADO
TRX-968563,ITM-240983,CTR-99542,2025-06-11T15:56:05.000Z,MATERIALES VARIOS,Municipio_10,Barrio_134,ESTRATO 4,Aliado_118,Sucursal_345,Vendedor_18,Puntos Fijos Cali,Materiales de Construccion,35,47.7,ENTREGADO
TRX-968563,ITM-441730,CTR-99542,2025-06-11T15:56:05.000Z,ENCHAPE,Municipio_10,Barrio_134,ESTRATO 4,Aliado_118,Sucursal_345,Vendedor_18,Puntos Fijos Cali,Materiales de Construccion,35,46.8,ENTREGADO
TRX-905100,ITM-702062,CTR-90233,2025-06-11T15:52:45.000Z,EDUCACION PARA EL TRABAJO,Municipio_10,Barrio_214,ESTRATO 6,Aliado_60,Sucursal_260,Vendedor_60,Puntos Fijos Cali,Educacion,26,1331.9,ENTREGADO
TRX-135513,ITM-846181,CTR-90165,2025-06-11T15:51:45.000Z,TELEFONO CELULAR,Municipio_10,Barrio_213,ESTRATO 5,Aliado_53,Sucursal_165,Vendedor_208,Fdv Externa,Hogar,38,608.1,ENTREGADO
TRX-420567,ITM-749462,CTR-93792,2025-06-11T15:51:30.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_141,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Fdv Externa,Viajes y Experiencia,1,222.6,ENTREGADO
TRX-811642,ITM-402860,CTR-10130,2025-06-11T15:48:55.000Z,MOTOS,Municipio_10,Barrio_382,ESTRATO 4,Aliado_98,Sucursal_445,Vendedor_198,Puntos Fijos Cali,Viajes y Experiencia,46,5001.9,ENTREGADO
TRX-670481,ITM-534128,CTR-66157,2025-06-11T15:48:52.000Z,PVC,Municipio_10,Barrio_314,ESTRATO 6,Aliado_200,Sucursal_500,Vendedor_100,Puntos Fijos Cali,Educacion,13,2447.2,ENTREGADO
TRX-567272,ITM-702062,CTR-97187,2025-06-11T15:48:20.000Z,EDUCACION PARA EL TRABAJO,Municipio_35,Barrio_382,ESTRATO 5,Aliado_60,Sucursal_260,Vendedor_60,Puntos Fijos Mpios,Educacion,25,432.0,ENTREGADO
TRX-181234,ITM-778034,CTR-73112,2025-06-11T15:47:06.000Z,CELULAR,Municipio_10,Barrio_294,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,24,839.9,ENTREGADO
TRX-181234,ITM-778034,CTR-73112,2025-06-11T15:47:06.000Z,CELULAR,Municipio_10,Barrio_294,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Fdv Externa,Viajes y Experiencia,24,839.9,ENTREGADO
TRX-833638,ITM-554263,CTR-58665,2025-06-11T15:45:50.000Z,IVA FIANZA,Municipio_11,Barrio_192,ESTRATO 5,Aliado_62,Sucursal_307,Vendedor_208,Fdv Externa,Hogar,16,13.1,ENTREGADO
TRX-833638,ITM-221922,CTR-58665,2025-06-11T15:45:50.000Z,COMISION FIANZA,Municipio_11,Barrio_192,ESTRATO 5,Aliado_62,Sucursal_307,Vendedor_208,Fdv Externa,Hogar,16,62.7,ENTREGADO
TRX-833638,ITM-344579,CTR-58665,2025-06-11T15:45:50.000Z,CODIGO GENERICO - LAVADORA,Municipio_11,Barrio_192,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_208,Fdv Externa,Hogar,16,2260.1,ENTREGADO
TRX-695439,ITM-778034,CTR-25306,2025-06-11T15:45:30.000Z,CELULAR,Municipio_10,Barrio_7,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,13,712.7,ENTREGADO
TRX-388759,ITM-749462,CTR-31341,2025-06-11T15:45:22.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_314,ESTRATO 5,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,10,130.3,ENTREGADO
TRX-564302,ITM-957268,CTR-69689,2025-06-11T15:45:06.000Z,MDC - VENTA PAP,Municipio_10,Barrio_274,ESTRATO 5,Aliado_197,Sucursal_225,Vendedor_208,Fdv Externa,Educacion,14,700.0,ENTREGADO
TRX-110536,ITM-633131,CTR-50266,2025-06-11T15:42:32.000Z,RECONVERSION,Municipio_10,Barrio_334,ESTRATO 5,Aliado_65,Sucursal_1,Vendedor_65,Puntos Fijos Cali,Movilidad,11,2253.8,ENTREGADO
TRX-888780,ITM-559076,CTR-56580,2025-06-11T15:42:04.000Z,TELEVISOR,Municipio_10,Barrio_388,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Educacion,48,1895.1,ENTREGADO
TRX-490921,ITM-378211,CTR-90338,2025-06-11T15:41:42.000Z,PINTURA,Municipio_30,Barrio_73,ESTRATO 5,Aliado_134,Sucursal_15,Vendedor_134,Puntos Fijos Mpios,Materiales de Construccion,12,97.3,ENTREGADO
TRX-490921,ITM-240983,CTR-90338,2025-06-11T15:41:42.000Z,MATERIALES VARIOS,Municipio_30,Barrio_73,ESTRATO 5,Aliado_134,Sucursal_15,Vendedor_134,Puntos Fijos Mpios,Materiales de Construccion,12,198.7,ENTREGADO
TRX-303361,ITM-541448,CTR-65175,2025-06-11T15:40:24.000Z,MADERA,Municipio_10,Barrio_292,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,8,11678.7,ENTREGADO
TRX-921110,ITM-702062,CTR-91127,2025-06-11T15:37:45.000Z,EDUCACION PARA EL TRABAJO,Municipio_10,Barrio_14,ESTRATO 5,Aliado_60,Sucursal_260,Vendedor_60,Puntos Fijos Cali,Educacion,6,2725.0,ENTREGADO
TRX-774504,ITM-961907,CTR-29576,2025-06-11T15:37:25.000Z,RESERVA DE CUPO,Municipio_28,Barrio_256,ESTRATO 6,Aliado_45,Sucursal_310,Vendedor_17,Televentas,Viajes y Experiencia,22,6866.9,ENTREGADO
TRX-769569,ITM-581788,CTR-79855,2025-06-11T15:37:13.000Z,CARROS,Municipio_10,Barrio_74,ESTRATO 6,Aliado_178,Sucursal_256,Vendedor_278,Puntos Fijos Cali,Movilidad,11,1063.1,ENTREGADO
TRX-469026,ITM-240983,CTR-23138,2025-06-11T15:36:25.000Z,MATERIALES VARIOS,Municipio_2,Barrio_411,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,59,1291.2,REGISTRADO
TRX-984829,ITM-989784,CTR-84158,2025-06-11T15:31:53.000Z,NEVERA,Municipio_10,Barrio_134,ESTRATO 4,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,12,2064.5,ENTREGADO
TRX-912603,ITM-749462,CTR-73502,2025-06-11T15:23:16.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_187,ESTRATO 6,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,15,741.2,ANULADO
TRX-765409,ITM-402860,CTR-40387,2025-06-11T15:23:11.000Z,MOTOS,Municipio_28,Barrio_256,ESTRATO 6,Aliado_4,Sucursal_404,Vendedor_4,Puntos Fijos Mpios,Movilidad,50,8711.3,ENTREGADO
TRX-764589,ITM-661472,CTR-97101,2025-06-11T15:20:48.000Z,COMPUTADOR - CON IVA,Municipio_10,Barrio_484,ESTRATO 6,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,3,2080.0,ENTREGADO
TRX-623571,ITM-118549,CTR-20703,2025-06-11T15:19:43.000Z,LAVADORA,Municipio_10,Barrio_212,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,5,3563.9,ENTREGADO
TRX-705622,ITM-896818,CTR-28501,2025-06-11T15:17:50.000Z,TELEFONOS CELULARES,Municipio_6,Barrio_289,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_208,Fuerza de Venta Externa,Viajes y Experiencia,16,629.6,ENTREGADO
TRX-145061,ITM-559076,CTR-99481,2025-06-11T15:16:57.000Z,TELEVISOR,Municipio_10,Barrio_272,ESTRATO 2,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,12,577.0,ENTREGADO
TRX-392175,ITM-559076,CTR-79976,2025-06-11T15:15:24.000Z,TELEVISOR,Municipio_27,Barrio_295,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,27,1781.9,ENTREGADO
TRX-392175,ITM-634962,CTR-79976,2025-06-11T15:15:24.000Z,AIRE ACONDICIONADO,Municipio_27,Barrio_295,ESTRATO 4,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,27,1363.8,ENTREGADO
TRX-686280,ITM-402860,CTR-64750,2025-06-11T15:14:35.000Z,MOTOS,Municipio_10,Barrio_246,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Movilidad,35,4902.5,ENTREGADO
TRX-534048,ITM-957268,CTR-64535,2025-06-11T15:11:51.000Z,MDC - VENTA PAP,Municipio_10,Barrio_445,ESTRATO 4,Aliado_197,Sucursal_225,Vendedor_208,Fdv Externa,Materiales de Construccion,23,4857.6,ENTREGADO
TRX-534048,ITM-554263,CTR-64535,2025-06-11T15:11:51.000Z,IVA FIANZA,Municipio_10,Barrio_445,ESTRATO 4,Aliado_62,Sucursal_310,Vendedor_208,Fdv Externa,Materiales de Construccion,23,30.7,ENTREGADO
TRX-534048,ITM-221922,CTR-64535,2025-06-11T15:11:51.000Z,COMISION FIANZA,Municipio_10,Barrio_445,ESTRATO 4,Aliado_62,Sucursal_310,Vendedor_208,Fdv Externa,Materiales de Construccion,23,147.1,ENTREGADO
TRX-386564,ITM-171078,CTR-81787,2025-06-11T15:09:25.000Z,COMPUTADOR,Municipio_21,Barrio_100,ESTRATO 5,Aliado_57,Sucursal_235,Vendedor_157,Fdv Externa,Hogar,17,1714.0,ENTREGADO
TRX-431566,ITM-402860,CTR-69672,2025-06-11T15:09:03.000Z,MOTOS,Municipio_47,Barrio_299,ESTRATO 4,Aliado_155,Sucursal_159,Vendedor_155,PF Mpios,Movilidad,34,2626.4,ENTREGADO
TRX-853995,ITM-240983,CTR-91821,2025-06-11T15:08:43.000Z,MATERIALES VARIOS,Municipio_30,Barrio_223,ESTRATO 5,Aliado_124,Sucursal_333,Vendedor_24,Puntos Fijos Mpios,Materiales de Construccion,5,895.7,ENTREGADO
TRX-657860,ITM-559076,CTR-49011,2025-06-11T15:07:39.000Z,TELEVISOR,Municipio_10,Barrio_76,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,33,3228.3,ENTREGADO
TRX-657860,ITM-836039,CTR-49011,2025-06-11T15:07:39.000Z,EQUIPOS DE AUDIO,Municipio_10,Barrio_76,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,33,1372.7,ENTREGADO
TRX-565263,ITM-989784,CTR-90020,2025-06-11T15:00:48.000Z,NEVERA,Municipio_10,Barrio_7,ESTRATO 5,Aliado_84,Sucursal_301,Vendedor_84,Grandes Superficies,Hogar,10,1768.9,ENTREGADO
TRX-385722,ITM-749462,CTR-67058,2025-06-11T14:57:13.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_445,ESTRATO 4,Aliado_152,Sucursal_310,Vendedor_152,Grandes Superficies,Hogar,14,578.2,ENTREGADO
TRX-297014,ITM-312442,CTR-73461,2025-06-11T14:56:57.000Z,CEMENTO,Municipio_9,Barrio_469,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,39,594.0,ENTREGADO
TRX-297014,ITM-448099,CTR-73461,2025-06-11T14:56:57.000Z,LADRILLOS,Municipio_9,Barrio_469,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,39,1673.1,ENTREGADO
TRX-297014,ITM-240983,CTR-73461,2025-06-11T14:56:57.000Z,MATERIALES VARIOS,Municipio_9,Barrio_469,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,39,1158.7,ENTREGADO
TRX-297014,ITM-431229,CTR-73461,2025-06-11T14:56:57.000Z,HIERRO,Municipio_9,Barrio_469,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,39,1879.7,ENTREGADO
TRX-363980,ITM-734935,CTR-44028,2025-06-11T14:56:25.000Z,IMPUESTO DE VIAJES,Municipio_10,Barrio_178,ESTRATO 6,Aliado_45,Sucursal_320,Vendedor_245,Puntos Fijos Cali,Viajes y Experiencia,35,1249.3,ENTREGADO
TRX-363980,ITM-434783,CTR-44028,2025-06-11T14:56:25.000Z,VIAJES,Municipio_10,Barrio_178,ESTRATO 6,Aliado_45,Sucursal_320,Vendedor_245,Puntos Fijos Cali,Viajes y Experiencia,35,4354.2,ENTREGADO
TRX-407627,ITM-240983,CTR-78632,2025-06-11T14:55:45.000Z,MATERIALES VARIOS,Municipio_11,Barrio_38,ESTRATO 5,Aliado_124,Sucursal_331,Vendedor_24,Puntos Fijos Mpios,Materiales de Construccion,1,501.6,ENTREGADO
TRX-905804,ITM-749462,CTR-42409,2025-06-11T14:55:01.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_294,ESTRATO 4,Aliado_84,Sucursal_265,Vendedor_84,Grandes Superficies,Educacion,11,296.9,ENTREGADO
TRX-905804,ITM-559076,CTR-42409,2025-06-11T14:55:01.000Z,TELEVISOR,Municipio_10,Barrio_294,ESTRATO 4,Aliado_84,Sucursal_265,Vendedor_84,Grandes Superficies,Educacion,11,2494.7,ENTREGADO
TRX-936537,ITM-291706,CTR-57599,2025-06-11T14:50:31.000Z,CURSO DE CONDUCCION,Municipio_2,Barrio_106,ESTRATO 4,Aliado_186,Sucursal_361,Vendedor_86,Puntos Fijos Municipios,Educacion,24,955.8,ENTREGADO
TRX-741351,ITM-702062,CTR-28082,2025-06-11T14:50:26.000Z,EDUCACION PARA EL TRABAJO,Municipio_10,Barrio_411,ESTRATO 5,Aliado_60,Sucursal_260,Vendedor_60,Puntos Fijos Cali,Educacion,34,2519.0,REGISTRADO
TRX-435970,ITM-957268,CTR-89676,2025-06-11T14:50:15.000Z,MDC - VENTA PAP,Municipio_10,Barrio_294,ESTRATO 4,Aliado_197,Sucursal_225,Vendedor_208,Puntos Fijos Cali,Materiales de Construccion,4,531.7,ENTREGADO
TRX-781863,ITM-402860,CTR-64750,2025-06-11T14:49:38.000Z,MOTOS,Municipio_10,Barrio_246,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Fdv Externa,Movilidad,39,5711.2,ANULADO
TRX-601760,ITM-903659,CTR-90744,2025-06-11T14:48:49.000Z,RELOJ INTELIGENTE,Municipio_10,Barrio_475,ESTRATO 2,Aliado_84,Sucursal_374,Vendedor_84,grandes superficies,Hogar,10,1258.8,ENTREGADO
TRX-670315,ITM-865573,CTR-25723,2025-06-11T14:48:02.000Z,TELEVISOR C1,Municipio_30,Barrio_73,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_208,Puntos Fijos Cali,Educacion,4,1900.9,ENTREGADO
TRX-670315,ITM-554263,CTR-25723,2025-06-11T14:48:02.000Z,IVA FIANZA,Municipio_30,Barrio_73,ESTRATO 5,Aliado_62,Sucursal_307,Vendedor_208,Puntos Fijos Cali,Educacion,4,12.0,ENTREGADO
TRX-670315,ITM-221922,CTR-25723,2025-06-11T14:48:02.000Z,COMISION FIANZA,Municipio_30,Barrio_73,ESTRATO 5,Aliado_62,Sucursal_307,Vendedor_208,Puntos Fijos Cali,Educacion,4,57.5,ENTREGADO
TRX-957597,ITM-970278,CTR-96563,2025-06-11T14:47:28.000Z,CENTRO DE EXPERIENCIA,Municipio_10,Barrio_183,ESTRATO 5,Aliado_115,Sucursal_27,Vendedor_115,Centro de Experiencia,Materiales de Construccion,11,1176.0,ENTREGADO
TRX-271973,ITM-716706,CTR-73831,2025-06-11T14:46:30.000Z,IMPRESORA,Municipio_10,Barrio_298,ESTRATO 5,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,HOGAR,9,766.9,ENTREGADO
TRX-245103,ITM-749462,CTR-51277,2025-06-11T14:44:37.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_55,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Hogar,57,1542.4,ENTREGADO
TRX-137547,ITM-356651,CTR-19696,2025-06-11T14:43:56.000Z,TRANSPORTE,Municipio_10,Barrio_390,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Hogar,10,17.6,ENTREGADO
TRX-137547,ITM-922035,CTR-19696,2025-06-11T14:43:56.000Z,COLCHON,Municipio_10,Barrio_390,ESTRATO 5,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Hogar,10,893.7,ENTREGADO
TRX-782693,ITM-749462,CTR-86540,2025-06-11T14:42:52.000Z,OTROS ENSERES MENORES,Municipio_2,Barrio_477,ESTRATO 6,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Educacion,11,1060.2,ENTREGADO
TRX-949862,ITM-312442,CTR-20148,2025-06-11T14:41:35.000Z,CEMENTO,Municipio_10,Barrio_383,ESTRATO 5,Aliado_143,Sucursal_99,Vendedor_243,Puntos Fijos Cali,Educacion,58,2496.7,ENTREGADO
TRX-944452,ITM-291706,CTR-80652,2025-06-11T14:39:30.000Z,CURSO DE CONDUCCION,Municipio_29,Barrio_442,ESTRATO 5,Aliado_51,Sucursal_156,Vendedor_251,Puntos Fijos Mpios,Educacion,15,1128.6,ENTREGADO
TRX-779842,ITM-846181,CTR-90165,2025-06-11T14:38:41.000Z,TELEFONO CELULAR,Municipio_10,Barrio_213,ESTRATO 5,Aliado_53,Sucursal_165,Vendedor_208,Fdv Externa,Viajes y Experiencia,37,483.8,ENTREGADO
TRX-779842,ITM-846181,CTR-90165,2025-06-11T14:38:41.000Z,TELEFONO CELULAR,Municipio_10,Barrio_213,ESTRATO 5,Aliado_53,Sucursal_165,Vendedor_208,Fdv Externa,Viajes y Experiencia,37,483.8,ENTREGADO
TRX-303301,ITM-581788,CTR-73965,2025-06-11T14:37:56.000Z,CARROS,Municipio_50,Barrio_290,ESTRATO 4,Aliado_177,Sucursal_221,Vendedor_277,Puntos Fijos Mpios,Viajes y Experiencia,5,669.3,ENTREGADO
TRX-748286,ITM-431229,CTR-40343,2025-06-11T14:35:35.000Z,HIERRO,Municipio_28,Barrio_256,ESTRATO 6,Aliado_70,Sucursal_131,Vendedor_70,Puntos Fijos Mpios,Materiales de Construccion,63,26382.3,ENTREGADO
TRX-916932,ITM-559076,CTR-41379,2025-06-11T14:35:08.000Z,TELEVISOR,Municipio_10,Barrio_187,ESTRATO 6,Aliado_84,Sucursal_374,Vendedor_84,Grandes Superficies,Hogar,11,1324.7,ENTREGADO
TRX-569533,ITM-749462,CTR-84063,2025-06-11T14:34:13.000Z,OTROS ENSERES MENORES,Municipio_43,Barrio_70,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Hogar,13,333.6,ENTREGADO
TRX-534390,ITM-434783,CTR-17230,2025-06-11T14:33:58.000Z,VIAJES,Municipio_28,Barrio_121,ESTRATO 6,Aliado_166,Sucursal_416,Vendedor_66,Puntos Fijos Mpios,Viajes y Experiencia,39,5300.2,ENTREGADO
TRX-736852,ITM-921309,CTR-41347,2025-06-11T14:33:44.000Z,ND,Municipio_10,Barrio_435,ESTRATO 6,Aliado_124,Sucursal_387,Vendedor_224,Puntos Fijos Cali  ,Viajes y Experiencia,61,11430.7,ENTREGADO
TRX-766220,ITM-725709,CTR-19873,2025-06-11T14:32:57.000Z,MDC CEMENTO - VENTA PAP,Municipio_10,Barrio_211,ESTRATO 4,Aliado_197,Sucursal_225,Vendedor_208,Fdv Externa,Materiales de Construccion,23,302.3,ENTREGADO
TRX-766220,ITM-957268,CTR-19873,2025-06-11T14:32:57.000Z,MDC - VENTA PAP,Municipio_10,Barrio_211,ESTRATO 4,Aliado_197,Sucursal_225,Vendedor_208,Fdv Externa,Materiales de Construccion,23,853.4,ENTREGADO
TRX-766220,ITM-257860,CTR-19873,2025-06-11T14:32:57.000Z,MDC HIERRO - VENTA PAP,Municipio_10,Barrio_211,ESTRATO 4,Aliado_197,Sucursal_225,Vendedor_208,Fdv Externa,Materiales de Construccion,23,155.2,ENTREGADO
TRX-691996,ITM-312442,CTR-95903,2025-06-11T14:31:27.000Z,CEMENTO,Municipio_10,Barrio_245,ESTRATO 5,Aliado_89,Sucursal_93,Vendedor_289,Televentas,Educacion,33,2910.0,ENTREGADO
TRX-717047,ITM-896818,CTR-64816,2025-06-11T14:30:54.000Z,TELEFONOS CELULARES,Municipio_50,Barrio_244,ESTRATO 5,Aliado_64,Sucursal_310,Vendedor_208,Fdv Externa,Hogar,14,733.4,ENTREGADO
TRX-406989,ITM-749462,CTR-79476,2025-06-11T14:30:50.000Z,OTROS ENSERES MENORES,Municipio_10,Barrio_303,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,22,512.7,ENTREGADO
TRX-406989,ITM-240983,CTR-79476,2025-06-11T14:30:50.000Z,MATERIALES VARIOS,Municipio_10,Barrio_303,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,22,843.2,ENTREGADO
TRX-406989,ITM-716756,CTR-79476,2025-06-11T14:30:50.000Z,CERAMICA PISOS Y PAREDES,Municipio_10,Barrio_303,ESTRATO 1,Aliado_67,Sucursal_310,Vendedor_167,Grandes Superficies,Materiales de Construccion,22,4736.7,ENTREGADO
TRX-331556,ITM-870682,CTR-92755,2025-06-11T14:30:05.000Z,CALENTADOR C2,Municipio_10,Barrio_56,ESTRATO 1,Aliado_104,Sucursal_253,Vendedor_208,Fdv Externa,Viajes y Experiencia,15,824.9,ANULADO
TRX-938182,ITM-749462,CTR-21890,2025-06-11T14:30:03.000Z,OTROS ENSERES MENORES,Municipio_43,Barrio_70,ESTRATO 5,Aliado_84,Sucursal_303,Vendedor_84,Grandes Superficies,Educacion,14,1632.0,ENTREGADO
TRX-982514,ITM-554263,CTR-68632,2025-06-11T14:25:19.000Z,IVA FIANZA,Municipio_13,Barrio_353,ESTRATO 5,Aliado_62,Sucursal_307,Vendedor_208,Fdv Externa,Hogar,16,15.3,ENTREGADO
